id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,23/09/2025 11:07:42,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=80ff90391f2aa559def37c3c984d554441f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=161068688,False,False,
1,12/09/2025 17:02:40,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=de233a06e842cfb3f22cd04dca69f6cc41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=160098491,False,False,
3,22/05/2025 20:36:30,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2ea4add15a054ea12fa819d4e3efd7ca41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=152159290,False,False,
4,22/05/2025 20:36:30,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=56ecef4d49bb027b8f1cd5e5cfcf632f41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=152159287,False,False,
5,26/03/2025 10:05:13,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=56ecef4d49bb027b689d5074df47cf6841f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=152159283,False,False,
6,14/03/2025 10:56:20,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d04bd24ba10b020b8f1cd5e5cfcf632f41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=152159277,False,False,
7,02/12/2024 12:24:46,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2fd878ae81c964c98f1cd5e5cfcf632f41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=152156217,False,True,
8,07/10/2024 04:43:50,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=50d7bd11e057ccbc5f6ac0da8415f01b41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=131223842,False,True,
9,18/08/2024 09:21:11,Despacho (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=7f7e10242f1cb77c8f1cd5e5cfcf632f41f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=126938167,True,False,sentencas_tjma\pdfs\00036966420108100026_009_18-08-2024_09-21-11_Despacho.html
10,18/01/2024 00:47:31,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=52c4ee4c7720e496fb4f557204f7c0c041f69fdb04103239ce79ad5aba70ddf662e77df526563c63263315887596f8392390d620b667ecad&idProcessoDoc=110014484,False,False,
11,06/12/2022 16:31:06,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=805d4a41104b898965180ee0d6d907c428e0260fcef42a62fe6cf59db0349239c933dbe01e62e6f10bfc2bc8aa75543794fd8acb1e100f50&idProcessoDoc=81855786,True,True,"sentencas_tjma\pdfs\00036966420108100026_011_06-12-2022_16-31-06_Ata de audiência com despacho, decisão ou sentença.html"
12,05/10/2022 18:52:39,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=7c95e12b093a289865180ee0d6d907c428e0260fcef42a62fe6cf59db0349239c933dbe01e62e6f10bfc2bc8aa75543794fd8acb1e100f50&idProcessoDoc=77675364,False,False,
13,03/05/2021 09:34:24,Termo de Migração (Termo de Migração),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f4a62727502bcf4b65180ee0d6d907c428e0260fcef42a62fe6cf59db0349239c933dbe01e62e6f10bfc2bc8aa75543794fd8acb1e100f50&idProcessoDoc=44967344,False,False,
