id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,30/06/2025 07:49:55,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d4a171faa35fa918213fba7b1489e83a1009b4fe8005dfa106ddcccaf2fc2b7af895d300a1873e93282614295533b8f7689178e9914f3cbb&idProcessoDoc=158475832,False,False,
1,30/06/2025 07:49:55,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d4a171faa35fa918fbb2f6d34b5548271009b4fe8005dfa106ddcccaf2fc2b7af895d300a1873e93282614295533b8f7689178e9914f3cbb&idProcessoDoc=158475830,False,False,
2,18/02/2025 16:13:15,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4d19f0857fa47d446cea28b3266e26ae1009b4fe8005dfa106ddcccaf2fc2b7af895d300a1873e93282614295533b8f7689178e9914f3cbb&idProcessoDoc=158475525,False,True,
3,10/06/2024 10:56:38,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=3b5e6e8856c88f00213fba7b1489e83a1009b4fe8005dfa106ddcccaf2fc2b7af895d300a1873e93282614295533b8f7689178e9914f3cbb&idProcessoDoc=120891141,True,False,sentencas_tjma\pdfs\08016993820188100024_003_10-06-2024_10-56-38_Sentença.html
4,20/10/2023 18:02:19,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=bc6bca2dc6fe2765137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=104425557,False,False,
5,15/02/2022 10:48:15,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=834310e38980b705137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=38338949,False,True,
6,20/11/2019 12:05:56,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=32be536181e1e71f137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=24868834,False,False,
7,16/09/2019 16:07:46,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=8476f4b1b4edb1b1137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=23545440,False,False,
8,28/06/2019 09:54:21,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0f963aba18e8c79f137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=20935467,False,False,
9,14/08/2018 15:45:28,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=338fca76b9e0178c137bb53c3fac1891d44ef9b512fe5dafb110ccd3a50e9bd3d09dde119f961bf867bf542abc2c8fc435722493de37830e&idProcessoDoc=13296732,False,True,
