id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,07/09/2025 10:01:52,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=3319f99ae036a988f0f724e0bfe234f466b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=159532977,True,False,sentencas_tjma\pdfs\08018141820178100049_000_07-09-2025_10-01-52_Sentença.html
1,19/08/2025 10:47:31,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=66759fdaa0e2ae47a4a7fc24708d6a8b66b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=157686570,False,False,
2,17/06/2025 12:13:53,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=86fdafd179a2205ff0f724e0bfe234f466b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=151535506,False,False,
3,14/04/2025 17:23:27,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2ea99bb38e6699b222e18e58bbb8c43366b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=146285170,False,False,
4,31/01/2025 11:40:48,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2fc3a5b70167e9ed22e18e58bbb8c43366b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=139885073,False,True,
5,10/10/2024 16:28:08,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a3b2d9856cdf858ca4a7fc24708d6a8b66b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=131669532,True,True,"sentencas_tjma\pdfs\08018141820178100049_005_10-10-2024_16-28-08_Ata de audiência com despacho, decisão ou sentença.html"
6,21/08/2024 16:25:01,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=cc9f16dbd3c6fd1fa9103493c15ac04866b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=126511803,False,False,
7,22/07/2024 10:08:03,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=59e22c759e1f90e3cf49beb3f59f5c5666b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=124625450,False,False,
8,10/06/2024 09:35:20,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=561921299752cb61fd83717763789fcc66b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=121286263,False,False,
10,27/02/2024 15:45:51,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=848374b2fb3abf3e3d7660569d11845166b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=113114404,False,False,
11,23/01/2024 20:22:37,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e153c692501d256483f1352ed93f71ad66b4bf52651d546f6e94a38a727e31b97b802a1b6b8decb86d373a06c85fdbaee218d8bbbaeacd31&idProcessoDoc=110388923,False,False,
12,26/10/2023 14:35:30,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0417dce24cb0f64506e81081e3597c36d3c3306032814f973ea6593269c20471e0af71302ab90ec5fb88b2d993e2bb2df53b7984642d6e97&idProcessoDoc=104887037,False,False,
13,04/08/2023 14:21:16,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=54fc8a04c6fae6fa06e81081e3597c36d3c3306032814f973ea6593269c20471e0af71302ab90ec5fb88b2d993e2bb2df53b7984642d6e97&idProcessoDoc=98408024,False,False,
14,17/07/2023 09:42:23,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=186c5413fee7adbc06e81081e3597c36d3c3306032814f973ea6593269c20471e0af71302ab90ec5fb88b2d993e2bb2df53b7984642d6e97&idProcessoDoc=97011548,False,False,
