id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,23/10/2025 14:28:37,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=35a8d4b6c3c58584c8fee3f320802e24479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=163732150,False,True,
1,02/09/2025 15:48:58,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a8272190a678d13bc8fee3f320802e24479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=157026366,True,False,sentencas_tjma\pdfs\08060612920228100029_001_02-09-2025_15-48-58_Sentença.html
2,30/01/2025 16:25:39,Sentença (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=b0c6366422f987307762bd3ed657d167479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=131511819,True,False,sentencas_tjma\pdfs\08060612920228100029_002_30-01-2025_16-25-39_Sentença.html
3,02/09/2024 14:46:38,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=698342d8d4cf271b98732131895625fe479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=127990569,False,False,
4,12/04/2024 10:33:22,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a55285275ad06f5c1aac3b2bf7510ee1479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=116611728,True,True,"sentencas_tjma\pdfs\08060612920228100029_004_12-04-2024_10-33-22_Ata de audiência com despacho, decisão ou sentença.html"
5,10/04/2024 11:48:33,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0007994c7161f51d98732131895625fe479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=115907163,True,True,"sentencas_tjma\pdfs\08060612920228100029_005_10-04-2024_11-48-33_Ata de audiência com despacho, decisão ou sentença.html"
6,14/03/2024 16:06:41,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=83c6f28352600a597762bd3ed657d167479b553a9f03d3023c1903468835b11352e07e66a4eb3547e8cc8658adf456a5662f8686439a188f&idProcessoDoc=113789733,False,False,
7,07/07/2023 11:59:58,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f7db48a4233ada50945920668896495f0ab48b9f66ea818e04a2a5a51f89bd01b5306701471084c3d5b44942e55dd18e24f0717cfcd5986b&idProcessoDoc=96326148,False,False,
8,15/12/2022 14:51:41,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0349b4482d6509c6945920668896495f0ab48b9f66ea818e04a2a5a51f89bd01b5306701471084c3d5b44942e55dd18e24f0717cfcd5986b&idProcessoDoc=82603845,False,False,
9,26/07/2022 14:49:41,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=76b4eda0b19545d4945920668896495f0ab48b9f66ea818e04a2a5a51f89bd01b5306701471084c3d5b44942e55dd18e24f0717cfcd5986b&idProcessoDoc=72261485,False,False,
