id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
2,06/01/2025 18:36:25,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=31e5d8920feddbe5891b10ab938b61cf0b940279f87bc752b470e483d3a291ae1e7ebd733cb0b9c8f3a51dcf1ca6ac24379ba9800bbd5cd3&idProcessoDoc=137918862,False,True,
3,04/09/2024 03:41:06,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=33d3137023e8ec6d891b10ab938b61cf0b940279f87bc752b470e483d3a291ae1e7ebd733cb0b9c8f3a51dcf1ca6ac24379ba9800bbd5cd3&idProcessoDoc=128403203,True,False,sentencas_tjma\pdfs\08012443320198100026_003_04-09-2024_03-41-06_Sentença.html
4,04/07/2022 16:46:50,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e028659ecb38bbeec07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=70652171,False,False,
5,26/05/2022 16:18:59,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=012aa1e2ade433e4c07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=67835250,False,True,
6,20/05/2022 08:43:57,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9705a4ac711ff7c8c07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=67243316,False,False,
7,17/12/2021 13:05:41,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=aabff8563d94bdc6c07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=56397894,False,True,
8,25/08/2021 08:30:27,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=da04b47ed6f859abc07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=51365841,False,True,
9,14/10/2020 13:53:00,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=08154d0f40753049c07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=36768978,False,False,
10,26/09/2019 08:37:03,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e2a3c7fecb0f5d7cc07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=23870967,False,False,
11,14/05/2019 18:46:40,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=14646c01b229becac07d3d9507023205bdbd3dda75eea52421eaa78a95be90d194efa003ba6afbfa5e6304890ed8c26ba27b369ebf679010&idProcessoDoc=19638265,False,False,
