id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,12/02/2025 09:58:06,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=034727df29129e2a6446a5b6e58c8ff99c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=140959944,True,False,sentencas_tjma\pdfs\08059935120198100040_000_12-02-2025_09-58-06_Sentença.html
1,17/09/2024 11:54:28,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9ac108593da46cc6da89a97579d1e9869c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=129539053,False,False,
2,16/08/2024 14:35:07,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=de618713d9d150336446a5b6e58c8ff99c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=126888837,False,False,
3,23/04/2024 17:07:09,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=ad332d10f2e6750e671b2165d7bb585f9c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=116498866,False,False,
4,23/02/2024 08:08:19,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f9daeb158e3c89909dae21879508fc1d9c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=112796794,False,False,
5,18/02/2024 21:32:35,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=066c4aeb0a3af7eec6570739d9e50e5b9c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=112302683,False,False,
6,16/02/2024 17:21:58,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=15deee3cb80c54766446a5b6e58c8ff99c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=112253850,False,False,
7,16/02/2024 15:22:45,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=89688d12b20a26b8c6570739d9e50e5b9c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=112233234,False,False,
8,30/01/2024 16:45:24,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9a88d2a0acdfdd4f6446a5b6e58c8ff99c68825c62138182589ffe65c1d4ee984b4791b05f92c84346d782a2d772ea00c9cc7759ed388969&idProcessoDoc=110546533,False,False,
9,12/07/2023 12:11:26,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2c01f6138956e2fcbc8861ca4f4355ce4aba68a4028f0f6450f57cb2ada79258955868d9e4b86d33e080675702819ca209515b7e6c681e96&idProcessoDoc=96388063,False,False,
10,07/11/2022 16:47:10,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=eb5417d3c93e6605bc8861ca4f4355ce4aba68a4028f0f6450f57cb2ada79258955868d9e4b86d33e080675702819ca209515b7e6c681e96&idProcessoDoc=79870614,False,False,
