id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
2,18/06/2024 13:46:21,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d7ecc5e68cd3317e6baaff47cb016d1f5fbfbb9a6533566241394c85860f7d8b28aad81255ea64c4d758015fa3065922c85c0161a795c2f5&idProcessoDoc=122034218,True,False,sentencas_tjma\pdfs\08017095220188100034_002_18-06-2024_13-46-21_Sentença.html
3,18/01/2023 16:40:51,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0286a0900a503c4b59cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=80270483,False,False,
4,23/07/2022 18:52:25,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=512c7e303ea671df59cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=71896526,False,False,
5,12/01/2022 22:23:25,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f7d4c47052b83a1459cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=58954165,False,False,
7,25/11/2020 16:43:29,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0815f5ce35a578a859cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=38446225,False,False,
9,13/10/2020 18:04:58,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9f5b2f9bc7baa9d259cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=36729324,False,False,
10,16/07/2020 21:42:04,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a434e66d5f08c68159cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=33185440,False,True,
11,16/03/2020 19:17:54,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=30929fe4d5c6b6c559cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=29141690,False,False,
12,13/05/2019 20:26:12,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=784b70f8037672cc59cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=19498096,False,False,
13,18/10/2018 11:25:16,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=78f770ab8a448f3159cfd79b26ab642f9ea34940628c518f9dd96aaaa46b4e2039ef8f1d28d647384c0d669bdec57f684611c430f3cf8b47&idProcessoDoc=14919652,False,False,
