id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,04/12/2025 09:44:26,Certidão de devolução de instância superior (Certidão de devolução de instância superior),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d2c1ade1baeefb8ebd515a57e8505ca8bbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=167541533,False,False,
1,19/09/2025 08:43:40,Certidão de encaminhamento a instância superior (Certidão de encaminhamento a instância superior),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d2c1ade1baeefb8e9a5e474265d85964bbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=167541529,False,False,
3,31/07/2025 09:20:01,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9cfa9d163700a7dde01ff28478b045afbbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=167536917,False,True,
6,30/05/2025 14:39:50,Ementa (Ementa),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9b9c5dd6aa02546ee702f19b27510620bbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=167536898,False,False,
7,14/03/2025 11:06:27,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=1b47efeb5164665a9a5e474265d85964bbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=167536889,False,True,
8,01/10/2024 09:41:39,Despacho (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=cdac083f571426ec058fffdf96cd3868bbe2b30cfa6e9357e7b46be3d88f93aeed4e60379bdc8cc0f2bee55b0c47037b49009d56a59b39ec&idProcessoDoc=114605409,True,False,sentencas_tjma\pdfs\00002274820148100065_008_01-10-2024_09-41-39_Despacho.html
10,24/01/2023 11:18:53,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=8603affc1f9cf446f00ea61267ee312063546a1858aecc04e223de21eabd8312769d423f4c7233d057fd2271a1e03e31fe93805d0aa74759&idProcessoDoc=81603481,False,False,
11,21/03/2022 11:36:16,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a00b37f190343af5f00ea61267ee312063546a1858aecc04e223de21eabd8312769d423f4c7233d057fd2271a1e03e31fe93805d0aa74759&idProcessoDoc=63096363,True,True,"sentencas_tjma\pdfs\00002274820148100065_011_21-03-2022_11-36-16_Ata de audiência com despacho, decisão ou sentença.html"
12,30/09/2021 14:38:51,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4dbca60922bad59df00ea61267ee312063546a1858aecc04e223de21eabd8312769d423f4c7233d057fd2271a1e03e31fe93805d0aa74759&idProcessoDoc=53549588,False,False,
13,16/01/2020 18:05:30,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=82aa64b8de9fb6b4f00ea61267ee312063546a1858aecc04e223de21eabd8312769d423f4c7233d057fd2271a1e03e31fe93805d0aa74759&idProcessoDoc=27141017,False,False,
14,11/11/2019 14:51:43,Termo de Migração (Termo de Migração),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e98a88106ca567f9f00ea61267ee312063546a1858aecc04e223de21eabd8312769d423f4c7233d057fd2271a1e03e31fe93805d0aa74759&idProcessoDoc=25478083,False,False,
