id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,23/01/2024 15:10:54,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=c9bdbefd635c5b4bf6cb7b704fba0a24d25d3d921bfba1448beb614250bf93b778415585bf090fef4b1fb8611f6320beff230ad113e286a2&idProcessoDoc=110357588,True,False,sentencas_tjma\pdfs\08042691420218100049_000_23-01-2024_15-10-54_Sentença.html
1,31/10/2023 23:19:07,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=75039d0aa46807a93b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=105235446,True,True,"sentencas_tjma\pdfs\08042691420218100049_001_31-10-2023_23-19-07_Ata de audiência com despacho, decisão ou sentença.html"
2,03/10/2023 09:25:05,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=1876bb31756854ac3b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=102920825,False,False,
3,14/12/2022 14:32:01,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e5870af07f633c973b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=82483432,False,False,
5,27/07/2022 10:15:23,Cópia de DJe (Cópia de DJe),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=82c67e3fc85c72f93b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=72380685,False,False,
6,13/07/2022 10:07:36,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=338083a02f83f1f03b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=71315267,False,False,
7,21/02/2022 17:42:35,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=868a809c66b266813b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=61434390,False,False,
8,21/02/2022 17:13:21,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=fb43ba04df7544713b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=61430888,False,False,
9,21/02/2022 17:06:06,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=21af70934aa9fd6c3b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=60932862,False,False,
10,17/01/2022 11:17:50,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=88d74bcf8e6270233b832494363a963eb4fbe93b9ed320fd523d470d5e1e3cea48c472053977f183fadaa7322d292b45e9d726d66cafa949&idProcessoDoc=58964470,False,False,
