id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,09/06/2025 17:52:13,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=bc798eaf09328a98d9ef41127f0d53298d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=151006719,False,False,
1,21/03/2025 22:56:23,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a8452b03e7602f2124db3217347437d98d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=143981250,False,True,
3,31/01/2025 11:41:56,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=c2734444a9c1ce3de4160251ad5586018d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=139890827,False,False,
4,16/01/2025 09:08:25,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=5a6cc575d4776755c3c97bad48fb4f6a8d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=138587978,False,False,
6,04/12/2024 22:33:57,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0b384f1171778d1324db3217347437d98d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=135145732,False,False,
7,07/09/2024 16:21:22,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e5d5c557cc694f6d00b73dcb47a7a5be8d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=128565552,True,False,sentencas_tjma\pdfs\00031743320138100058_007_07-09-2024_16-21-22_Sentença.html
8,07/06/2024 23:36:18,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=ae08f1181f7c4154d9ef41127f0d53298d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=121233582,True,True,"sentencas_tjma\pdfs\00031743320138100058_008_07-06-2024_23-36-18_Ata de audiência com despacho, decisão ou sentença.html"
9,30/05/2024 15:16:28,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0d809d206aad6ffcc3c97bad48fb4f6a8d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=120609626,False,False,
10,30/05/2024 15:09:41,Certidão de Oficial de Justiça (Certidão de Oficial de Justiça),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=91d9efba48830d7a24db3217347437d98d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=120607972,False,False,
11,04/04/2024 22:58:47,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=57cb30c56bba6ac0d9ef41127f0d53298d75a578df213e3b51ce721e64f8f5277b5dbcfa7f54f949075239bcebe4a59754de3f99be91816d&idProcessoDoc=116069746,False,False,
12,13/11/2023 17:54:19,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=012b7dc812b326014ed9c588867f23fa6743e972ce3eff45b8e8677e1b990ff18612f00be54a556838b4b1793949124e64aca479568f53ef&idProcessoDoc=105940989,False,False,
13,26/10/2023 14:36:17,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=9bfc64f6883a366d4ed9c588867f23fa6743e972ce3eff45b8e8677e1b990ff18612f00be54a556838b4b1793949124e64aca479568f53ef&idProcessoDoc=104870857,False,False,
14,06/10/2023 10:40:37,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=c9b6cd794f2e6d744ed9c588867f23fa6743e972ce3eff45b8e8677e1b990ff18612f00be54a556838b4b1793949124e64aca479568f53ef&idProcessoDoc=103290509,False,False,
