id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,04/09/2025 10:32:03,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f275d23fa9216fb5539186cc79233be58404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=159083118,False,True,
1,30/06/2025 14:48:30,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=35ac93b57690c8d4ad478d096f44528d8404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=152916162,False,True,
2,08/06/2025 14:06:21,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=07436324bc1d2f00716c12d264dee8528404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=150426254,True,False,sentencas_tjma\pdfs\00032151920158100029_002_08-06-2025_14-06-21_Sentença.html
3,01/04/2025 16:59:54,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=16059766525125de637d519066cd1a0d8404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=144903094,False,False,
4,26/11/2024 16:00:46,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=e121289e4d009d6eff1e3926a38d1f0c8404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=135510368,False,False,
5,27/08/2024 08:16:28,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=5e0fcdd8bc070e65ad478d096f44528d8404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=127316115,False,False,
6,29/04/2024 12:11:47,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a87cddbc2f3c4023a785b67eba7e69528404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=117729992,False,False,
7,01/02/2024 08:39:11,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4376eabc9cb7cc7ead478d096f44528d8404fc06d56b061f90a121d0356d25a1db4a76a31581b4d18c5a516ddce49fd43e57710fbe45b83d&idProcessoDoc=110971555,False,False,
8,25/10/2023 13:47:05,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=c2fabea377566e352d2e275ef1edf822f553ecedbeeb233665bc583f7e93aacca2db93c93d6d9a3ea7fbf95bd9b4c39792ac3a5ee9376daf&idProcessoDoc=104721883,False,False,
9,23/03/2023 16:37:00,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=bcf700ebb15096762d2e275ef1edf822f553ecedbeeb233665bc583f7e93aacca2db93c93d6d9a3ea7fbf95bd9b4c39792ac3a5ee9376daf&idProcessoDoc=88352474,False,False,
10,08/08/2022 17:29:10,Termo de Migração (Termo de Migração),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=cf8851737af9121c2d2e275ef1edf822f553ecedbeeb233665bc583f7e93aacca2db93c93d6d9a3ea7fbf95bd9b4c39792ac3a5ee9376daf&idProcessoDoc=73244580,False,False,
