id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
0,13/10/2025 09:52:54,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f95638e3fe47c96cd5b8a11bab9cf516b31ef4c89219604a41c49ee3e4bf60f68dc34f717e691094d65773e559a84bd2bf71d02aac857a3f&idProcessoDoc=162670238,True,False,sentencas_tjma\pdfs\00011690320138100102_000_13-10-2025_09-52-54_Sentença.html
1,04/07/2025 13:51:35,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=87b857416e60122cd5b8a11bab9cf516b31ef4c89219604a41c49ee3e4bf60f68dc34f717e691094d65773e559a84bd2bf71d02aac857a3f&idProcessoDoc=153487042,False,False,
2,06/02/2025 22:25:50,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=ae483a14fbf3df84220dc8d8a5908295b31ef4c89219604a41c49ee3e4bf60f68dc34f717e691094d65773e559a84bd2bf71d02aac857a3f&idProcessoDoc=140299161,False,False,
3,12/08/2024 22:22:25,"Ata de audiência com despacho, decisão ou sentença (Ata de audiência com despacho, decisão ou sentença)",https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=d70d4a9b5a09b951a1b7d7103e1e02e6b31ef4c89219604a41c49ee3e4bf60f68dc34f717e691094d65773e559a84bd2bf71d02aac857a3f&idProcessoDoc=125570133,True,True,"sentencas_tjma\pdfs\00011690320138100102_003_12-08-2024_22-22-25_Ata de audiência com despacho, decisão ou sentença.html"
4,15/04/2024 10:28:24,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=287aed01a1f70ab9aef0cecb44c0ebb1b31ef4c89219604a41c49ee3e4bf60f68dc34f717e691094d65773e559a84bd2bf71d02aac857a3f&idProcessoDoc=116840746,False,False,
5,13/06/2023 09:59:15,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=5f31d9aca09223da946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=94428586,False,False,
6,13/12/2022 10:41:36,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=57a76a2944778c7a946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=82234909,False,False,
7,24/08/2022 12:45:06,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=1d8795d0ed85e4ce946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=68162968,False,False,
8,19/01/2022 12:24:49,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=884eea806130a487946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=59223022,False,False,
9,03/05/2021 12:33:09,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=68bb811f1a0861a4946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=44949485,False,False,
10,04/03/2021 08:12:30,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=5839340d27b65b70946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=41827656,False,False,
11,25/11/2020 14:36:31,Ata da Audiência (Ata da Audiência),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=f04762a5ff72928a946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=38399402,False,False,
13,03/11/2020 21:16:32,Cópia de DJe (Cópia de DJe),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0f065551d939870c946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=37530205,False,False,
14,16/10/2020 15:25:26,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=2df54d462ff61293946eb4c9bd6e41909aa1c85023a6f7c3dda17e8c341e83186a402dbe5f0eae55dd6be4478a9ad5f9f53b7984642d6e97&idProcessoDoc=36870196,False,False,
