id,data_hora,tipo,url,eh_sentenca,eh_decisao,arquivo_local
1,22/05/2025 18:46:19,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=049fa82a3da99908c3c5df6a4ba184d7936c602a2e26480b3ff69695480f54a2ecfc33c5d61f3c935463cd9f380945472bd61c63bf2223c7&idProcessoDoc=149414745,False,True,
2,14/04/2025 18:34:04,Sentença (Sentença),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=fae69616128aabfb06f5457446649f7e936c602a2e26480b3ff69695480f54a2ecfc33c5d61f3c935463cd9f380945472bd61c63bf2223c7&idProcessoDoc=146239938,True,False,sentencas_tjma\pdfs\08057270420198100060_002_14-04-2025_18-34-04_Sentença.html
3,08/11/2024 08:40:36,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=cd3ac40f4551fa56ef9f1cbe35b76c81936c602a2e26480b3ff69695480f54a2ecfc33c5d61f3c935463cd9f380945472bd61c63bf2223c7&idProcessoDoc=134091783,False,False,
4,07/02/2024 20:48:29,Decisão (Decisão),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=95c4a0a91a73fb2df60ceb2b7c608189936c602a2e26480b3ff69695480f54a2ecfc33c5d61f3c935463cd9f380945472bd61c63bf2223c7&idProcessoDoc=111592329,False,True,
5,23/08/2023 09:37:09,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=1ab1cb65c753e28d93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=99756087,False,False,
6,21/04/2023 13:50:19,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=a08ad35c4abb2a7b93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=90475786,False,False,
7,17/02/2022 16:13:49,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4fc20ce48ed6cf8d93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=61079557,False,False,
8,23/02/2021 20:01:12,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=3a3f88355cbb4b4a93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=41522020,False,False,
9,12/11/2020 21:56:43,Cópia de DJe (Cópia de DJe),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4feea0177606c80993743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=37939620,False,False,
10,08/09/2020 15:57:59,Despacho (expediente) (Despacho (expediente)),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=52191f0f5ee7046093743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=35335841,False,False,
11,01/09/2020 13:37:10,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0362d8e5dfb47e1f93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=35088674,False,False,
12,16/01/2020 08:31:35,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=4b6f6f99a255d25993743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=27087549,False,False,
13,09/12/2019 15:12:29,Despacho (Despacho),https://pje.tjma.jus.br:443/pje/ConsultaPublica/DetalheProcessoConsultaPublica/documentoSemLoginHTML.seam?ca=0251c2d8019e019b93743ea2a6ca0abd7cc80a82556329316b8574c822fbea763fd7e447585e0b01fcbb908a18848346cf93e1cc8226bc0f&idProcessoDoc=26356170,False,False,
